This is the beginning of the performance data save operation
Data Management



Time,Measuring Object,SEIZURE TRAFFIC(ERL),
"04/09/2024 03:00:00","Tele-2_Pskov_OUT(5308)","0.02",
"04/09/2024 03:00:00","Tele2_Kaliningra(5309)","0.00",
"04/09/2024 03:00:00","Vimpel_Cherepovets(5311)","0.00",
"04/09/2024 03:00:00","MTS_Vel.Novgorod_Zon(5313)","0.00",
"04/09/2024 03:00:00","MTS_Petrozavod_Zona(5314)","0.00",
"04/09/2024 03:00:00","MTS_Arkhangelsk_Zona(5315)","0.00",
"04/09/2024 03:00:00","MTC_Vologda_Zone(5316)","0.00",
"04/09/2024 03:00:00","MTC_Kaliningrd_Z(5317)","0.00",
"04/09/2024 03:00:00","MTC_Siktivkar_Z(5318)","0.00",
"04/09/2024 03:00:00","Megafon_SPB_MG(5320)","0.07",
"04/09/2024 03:00:00","MTC_Murmansk_Zone(5322)","0.00",
"04/09/2024 03:00:00","MTS_Arhan-SP(5323)","0.00",
"04/09/2024 03:00:00","Vimpel_V.Novgorod(5324)","0.00",
"04/09/2024 03:00:00","Vimpelcom_SPB_new(5325)","0.00",
"04/09/2024 03:00:00","MTC_Petrozavodsk1(5329)","0.00",
"04/09/2024 03:00:00","Megafon_Siktivkar_Z(5330)","0.00",
"04/09/2024 03:00:00","Rostelecom_Narian-mar(5331)","0.00",
"04/09/2024 03:00:00","MTS_SPB_new_676-674(5333)","0.00",
"04/09/2024 03:00:00","MTS_SPB_new_675-673(5334)","0.00",
"04/09/2024 03:00:00","Tele2_SPB_818_Out(5335)","0.07",
"04/09/2024 03:00:00","Vympel_Siktivkar_Z(5338)","0.00",
"04/09/2024 03:00:00","Vimpelcom_SPB_Zone(5339)","0.00",
"04/09/2024 03:00:00","Megafon_Arha_OUT_NEW(5362)","0.00",
"04/09/2024 03:00:00","Classic-Tranzit(5364)","0.00",
"04/09/2024 04:00:00","SIP-MSK-INT-SS(1)","0.18",
"04/09/2024 04:00:00","SIP-SPB-INT-SS(2)","0.00",
"04/09/2024 04:00:00","SIP-CLK-INT-SS(3)","0.00",
"04/09/2024 04:00:00","SIP-IRK-INT-SS(4)","0.00",
"04/09/2024 04:00:00","SIP-RND-NAT-SS(13)","0.00",
"04/09/2024 04:00:00","SIP-SMA-NAT-SS(14)","1.38",
"04/09/2024 04:00:00","SIP-CLK-NAT-SS(15)","4.70",
"04/09/2024 04:00:00","SIP-NSK-NAT-SS(16)","0.00",
"04/09/2024 04:00:00","SIP-KBK-NAT-SS(17)","0.44",
"04/09/2024 04:00:00","Orange_Zona_SPB(425)","0.00",
"04/09/2024 04:00:00","MTS-SPB-Zona(432)","0.00",
"04/09/2024 04:00:00","To MSK-INT S(501)","0.00",
"04/09/2024 04:00:00","To SPB-INT S(502)","0.00",
"04/09/2024 04:00:00","To CLK-INT S(503)","0.00",
"04/09/2024 04:00:00","To IRK-INT S(504)","0.00",
"04/09/2024 04:00:00","To RND-NAT S(513)","0.95",
"04/09/2024 04:00:00","To SMA-NAT S(514)","0.00",
"04/09/2024 04:00:00","To CLK-NAT S(515)","1.07",
"04/09/2024 04:00:00","To NSK-NAT S(516)","0.03",
"04/09/2024 04:00:00","To KBK-NAT S(517)","0.00",
"04/09/2024 04:00:00","To SvyazInform(5201)","0.00",
"04/09/2024 04:00:00","SevZapTel-Kalini(5204)","0.00",
"04/09/2024 04:00:00","NKES_Narian_mar(5205)","0.00",
"04/09/2024 04:00:00","SZT_Murmansk_SPB(5207)","0.00",
"04/09/2024 04:00:00","SZT_Tosto+PTT(5210)","0.03",
"04/09/2024 04:00:00","WestCall-Spb-2(5213)","0.00",
"04/09/2024 04:00:00","SevZapTel_Arhang(5214)","0.01",
"04/09/2024 04:00:00","WestCall-Spb(5218)","0.01",
"04/09/2024 04:00:00","Teleport-Spb(5221)","0.37",
"04/09/2024 04:00:00","Megafon-Spb(5223)","0.00",
"04/09/2024 04:00:00","Megafon-Murmansk(5224)","0.00",
"04/09/2024 04:00:00","Megafon_Pskov_zon(5225)","0.00",
"04/09/2024 04:00:00","Megafon_Petr_Z(5226)","0.00",
"04/09/2024 04:00:00","Megafon_Kaliningrad(5227)","0.00",
"04/09/2024 04:00:00","Megafon_Arkhang(5228)","0.00",
"04/09/2024 04:00:00","Megafon-Vologda-Zona(5229)","0.00",
"04/09/2024 04:00:00","Megafon_Novgorod_zona(5230)","0.00",
"04/09/2024 04:00:00","GTS_Pskov(5231)","0.00",
"04/09/2024 04:00:00","Sovintel-Pskov(5234)","0.00",
"04/09/2024 04:00:00","Sovintel_Petroza(5236)","0.00",
"04/09/2024 04:00:00","Sovintel_Luban(5237)","0.00",
"04/09/2024 04:00:00","Sovintel_Arhang(5238)","0.00",
"04/09/2024 04:00:00","VimpelCom_Siktivkar(5240)","0.00",
"04/09/2024 04:00:00","Megafon_SPb_MSS127_OUT(5242)","0.04",
"04/09/2024 04:00:00","Megafon_SPb_MSS128_OUT(5243)","0.07",
"04/09/2024 04:00:00","Vimpelkom_SPB-SP(5244)","0.00",
"04/09/2024 04:00:00","Tele2-V.Novgorod(5247)","0.00",
"04/09/2024 04:00:00","Vimpelcom_Mur(5250)","0.00",
"04/09/2024 04:00:00","Vimpel_Pskov(5252)","0.00",
"04/09/2024 04:00:00","Vimpelkom_Petrozav(5253)","0.00",
"04/09/2024 04:00:00","Vimpel_VNovgorod_Z(5255)","0.00",
"04/09/2024 04:00:00","Tele2_Murmansk_OUT(5256)","0.01",
"04/09/2024 04:00:00","Parma-Siktivkar_out(5258)","0.02",
"04/09/2024 04:00:00","Severentelecom(5259)","0.00",
"04/09/2024 04:00:00","KVANTUM_SPB(5260)","0.00",
"04/09/2024 04:00:00","Tele2_Arhangelsk_OUT(5262)","0.01",
"04/09/2024 04:00:00","Sovintel_Vologda(5264)","0.00",
"04/09/2024 04:00:00","SZT_Siktivkar_SP(5265)","0.03",
"04/09/2024 04:00:00","SZT_Novgorod_SP(5266)","0.00",
"04/09/2024 04:00:00","SZT_Pskov_SPB(5268)","0.00",
"04/09/2024 04:00:00","Smarttel_SPB(5269)","0.05",
"04/09/2024 04:00:00","SZT_Vologda(5270)","0.00",
"04/09/2024 04:00:00","SZT_Petrozavodsk(5271)","0.00",
"04/09/2024 04:00:00","SZT_Sinopskaya(5272)","0.01",
"04/09/2024 04:00:00","Polarkom-Myrmansk_Z(5273)","0.00",
"04/09/2024 04:00:00","Vimpelkom_Kalinin(5275)","0.00",
"04/09/2024 04:00:00","Sovintel_Kalingr(5276)","0.00",
"04/09/2024 04:00:00","VMTC_Vologda(5279)","0.00",
"04/09/2024 04:00:00","MTS_Pskov(5280)","0.00",
"04/09/2024 04:00:00","MTC_Siktivkar(5282)","0.00",
"04/09/2024 04:00:00","MTC_Novgorod(5284)","0.00",
"04/09/2024 04:00:00","Vympel_Arkhngsk_new(5285)","0.00",
"04/09/2024 04:00:00","Megafon_Murm_OUT(5286)","0.02",
"04/09/2024 04:00:00","Megafon_Vol_OUT(5288)","0.00",
"04/09/2024 04:00:00","MTC-Kaliningrad(5299)","0.00",
"04/09/2024 04:00:00","Tele-2_PetrozavO(5300)","0.00",
"04/09/2024 04:00:00","Rostelecom__SPB_OUT(5302)","5.88",
"04/09/2024 04:00:00","MTS_Myrmansk_new SP(5303)","0.00",
"04/09/2024 04:00:00","Tele2_VologdaOUT(5305)","0.03",
"04/09/2024 04:00:00","Kantricom_SPB(5307)","0.00",
"04/09/2024 04:00:00","Tele-2_Pskov_OUT(5308)","0.01",
"04/09/2024 04:00:00","Tele2_Kaliningra(5309)","0.11",
"04/09/2024 04:00:00","Vimpel_Cherepovets(5311)","0.00",
"04/09/2024 04:00:00","MTS_Vel.Novgorod_Zon(5313)","0.00",
"04/09/2024 04:00:00","MTS_Petrozavod_Zona(5314)","0.00",
"04/09/2024 04:00:00","MTS_Arkhangelsk_Zona(5315)","0.00",
"04/09/2024 04:00:00","MTC_Vologda_Zone(5316)","0.00",
"04/09/2024 04:00:00","MTC_Kaliningrd_Z(5317)","0.00",
"04/09/2024 04:00:00","MTC_Siktivkar_Z(5318)","0.00",
"04/09/2024 04:00:00","Megafon_SPB_MG(5320)","0.07",
"04/09/2024 04:00:00","MTC_Murmansk_Zone(5322)","0.00",
"04/09/2024 04:00:00","MTS_Arhan-SP(5323)","0.00",
"04/09/2024 04:00:00","Vimpel_V.Novgorod(5324)","0.00",
"04/09/2024 04:00:00","Vimpelcom_SPB_new(5325)","0.00",
"04/09/2024 04:00:00","MTC_Petrozavodsk1(5329)","0.00",
"04/09/2024 04:00:00","Megafon_Siktivkar_Z(5330)","0.00",
"04/09/2024 04:00:00","Rostelecom_Narian-mar(5331)","0.00",
"04/09/2024 04:00:00","MTS_SPB_new_676-674(5333)","0.00",
"04/09/2024 04:00:00","MTS_SPB_new_675-673(5334)","0.00",
"04/09/2024 04:00:00","Tele2_SPB_818_Out(5335)","0.08",
"04/09/2024 04:00:00","Vympel_Siktivkar_Z(5338)","0.00",
"04/09/2024 04:00:00","Vimpelcom_SPB_Zone(5339)","0.00",
"04/09/2024 04:00:00","Megafon_Arha_OUT_NEW(5362)","0.00",
"04/09/2024 04:00:00","Classic-Tranzit(5364)","0.00",
"04/09/2024 05:00:00","SIP-MSK-INT-SS(1)","0.39",
"04/09/2024 05:00:00","SIP-SPB-INT-SS(2)","0.00",
"04/09/2024 05:00:00","SIP-CLK-INT-SS(3)","0.00",
"04/09/2024 05:00:00","SIP-IRK-INT-SS(4)","0.00",
"04/09/2024 05:00:00","SIP-RND-NAT-SS(13)","0.00",
"04/09/2024 05:00:00","SIP-SMA-NAT-SS(14)","16.37",
"04/09/2024 05:00:00","SIP-CLK-NAT-SS(15)","71.56",
"04/09/2024 05:00:00","SIP-NSK-NAT-SS(16)","0.00",
"04/09/2024 05:00:00","SIP-KBK-NAT-SS(17)","0.42",
"04/09/2024 05:00:00","Orange_Zona_SPB(425)","0.00",
"04/09/2024 05:00:00","MTS-SPB-Zona(432)","0.00",
"04/09/2024 05:00:00","To MSK-INT S(501)","0.00",
"04/09/2024 05:00:00","To SPB-INT S(502)","0.00",
"04/09/2024 05:00:00","To CLK-INT S(503)","0.00",
"04/09/2024 05:00:00","To IRK-INT S(504)","0.00",
"04/09/2024 05:00:00","To RND-NAT S(513)","3.63",
"04/09/2024 05:00:00","To SMA-NAT S(514)","0.11",
"04/09/2024 05:00:00","To CLK-NAT S(515)","0.69",
"04/09/2024 05:00:00","To NSK-NAT S(516)","0.35",
"04/09/2024 05:00:00","To KBK-NAT S(517)","0.07",
"04/09/2024 05:00:00","To SvyazInform(5201)","0.01",
"04/09/2024 05:00:00","SevZapTel-Kalini(5204)","0.00",
"04/09/2024 05:00:00","NKES_Narian_mar(5205)","0.00",
"04/09/2024 05:00:00","SZT_Murmansk_SPB(5207)","0.03",
"04/09/2024 05:00:00","SZT_Tosto+PTT(5210)","0.02",
"04/09/2024 05:00:00","WestCall-Spb-2(5213)","0.00",
"04/09/2024 05:00:00","SevZapTel_Arhang(5214)","0.01",
"04/09/2024 05:00:00","WestCall-Spb(5218)","0.06",
"04/09/2024 05:00:00","Teleport-Spb(5221)","1.32",
"04/09/2024 05:00:00","Megafon-Spb(5223)","0.00",
"04/09/2024 05:00:00","Megafon-Murmansk(5224)","0.00",
"04/09/2024 05:00:00","Megafon_Pskov_zon(5225)","0.00",
"04/09/2024 05:00:00","Megafon_Petr_Z(5226)","0.00",
"04/09/2024 05:00:00","Megafon_Kaliningrad(5227)","0.00",
"04/09/2024 05:00:00","Megafon_Arkhang(5228)","0.00",
"04/09/2024 05:00:00","Megafon-Vologda-Zona(5229)","0.00",
"04/09/2024 05:00:00","Megafon_Novgorod_zona(5230)","0.00",
"04/09/2024 05:00:00","GTS_Pskov(5231)","0.66",
"04/09/2024 05:00:00","Sovintel-Pskov(5234)","0.00",
"04/09/2024 05:00:00","Sovintel_Petroza(5236)","0.00",
"04/09/2024 05:00:00","Sovintel_Luban(5237)","0.00",
"04/09/2024 05:00:00","Sovintel_Arhang(5238)","0.00",
"04/09/2024 05:00:00","VimpelCom_Siktivkar(5240)","0.00",
"04/09/2024 05:00:00","Megafon_SPb_MSS127_OUT(5242)","0.01",
"04/09/2024 05:00:00","Megafon_SPb_MSS128_OUT(5243)","0.14",
"04/09/2024 05:00:00","Vimpelkom_SPB-SP(5244)","0.00",
"04/09/2024 05:00:00","Tele2-V.Novgorod(5247)","0.00",
"04/09/2024 05:00:00","Vimpelcom_Mur(5250)","0.00",
"04/09/2024 05:00:00","Vimpel_Pskov(5252)","0.00",
"04/09/2024 05:00:00","Vimpelkom_Petrozav(5253)","0.00",
"04/09/2024 05:00:00","Vimpel_VNovgorod_Z(5255)","0.00",
"04/09/2024 05:00:00","Tele2_Murmansk_OUT(5256)","0.01",
"04/09/2024 05:00:00","Parma-Siktivkar_out(5258)","0.01",
"04/09/2024 05:00:00","Severentelecom(5259)","0.00",
"04/09/2024 05:00:00","KVANTUM_SPB(5260)","0.00",
"04/09/2024 05:00:00","Tele2_Arhangelsk_OUT(5262)","0.02",
"04/09/2024 05:00:00","Sovintel_Vologda(5264)","0.00",
"04/09/2024 05:00:00","SZT_Siktivkar_SP(5265)","0.11",
"04/09/2024 05:00:00","SZT_Novgorod_SP(5266)","0.00",
"04/09/2024 05:00:00","SZT_Pskov_SPB(5268)","0.00",
"04/09/2024 05:00:00","Smarttel_SPB(5269)","0.11",
"04/09/2024 05:00:00","SZT_Vologda(5270)","0.03",
"04/09/2024 05:00:00","SZT_Petrozavodsk(5271)","0.00",
"04/09/2024 05:00:00","SZT_Sinopskaya(5272)","0.05",
"04/09/2024 05:00:00","Polarkom-Myrmansk_Z(5273)","0.00",
"04/09/2024 05:00:00","Vimpelkom_Kalinin(5275)","0.00",
"04/09/2024 05:00:00","Sovintel_Kalingr(5276)","0.00",
"04/09/2024 05:00:00","VMTC_Vologda(5279)","0.00",
"04/09/2024 05:00:00","MTS_Pskov(5280)","0.00",
"04/09/2024 05:00:00","MTC_Siktivkar(5282)","0.00",
"04/09/2024 05:00:00","MTC_Novgorod(5284)","0.00",
"04/09/2024 05:00:00","Vympel_Arkhngsk_new(5285)","0.00",
"04/09/2024 05:00:00","Megafon_Murm_OUT(5286)","0.13",
"04/09/2024 05:00:00","Megafon_Vol_OUT(5288)","0.00",
"04/09/2024 05:00:00","MTC-Kaliningrad(5299)","0.00",
"04/09/2024 05:00:00","Tele-2_PetrozavO(5300)","0.00",
"04/09/2024 05:00:00","Rostelecom__SPB_OUT(5302)","13.66",
"04/09/2024 05:00:00","MTS_Myrmansk_new SP(5303)","0.00",
"04/09/2024 05:00:00","Tele2_VologdaOUT(5305)","0.06",
"04/09/2024 05:00:00","Kantricom_SPB(5307)","0.00",
"04/09/2024 05:00:00","Tele-2_Pskov_OUT(5308)","0.00",
"04/09/2024 05:00:00","Tele2_Kaliningra(5309)","0.00",
"04/09/2024 05:00:00","Vimpel_Cherepovets(5311)","0.00",
"04/09/2024 05:00:00","MTS_Vel.Novgorod_Zon(5313)","0.00",
"04/09/2024 05:00:00","MTS_Petrozavod_Zona(5314)","0.00",
"04/09/2024 05:00:00","MTS_Arkhangelsk_Zona(5315)","0.00",
"04/09/2024 05:00:00","MTC_Vologda_Zone(5316)","0.00",
"04/09/2024 05:00:00","MTC_Kaliningrd_Z(5317)","0.00",
"04/09/2024 05:00:00","MTC_Siktivkar_Z(5318)","0.00",
"04/09/2024 05:00:00","Megafon_SPB_MG(5320)","0.07",
"04/09/2024 05:00:00","MTC_Murmansk_Zone(5322)","0.00",
"04/09/2024 05:00:00","MTS_Arhan-SP(5323)","0.00",
"04/09/2024 05:00:00","Vimpel_V.Novgorod(5324)","0.00",
"04/09/2024 05:00:00","Vimpelcom_SPB_new(5325)","0.00",
"04/09/2024 05:00:00","MTC_Petrozavodsk1(5329)","0.00",
"04/09/2024 05:00:00","Megafon_Siktivkar_Z(5330)","0.00",
"04/09/2024 05:00:00","Rostelecom_Narian-mar(5331)","0.00",
"04/09/2024 05:00:00","MTS_SPB_new_676-674(5333)","0.00",
"04/09/2024 05:00:00","MTS_SPB_new_675-673(5334)","0.00",
"04/09/2024 05:00:00","Tele2_SPB_818_Out(5335)","0.21",
"04/09/2024 05:00:00","Vympel_Siktivkar_Z(5338)","0.00",
"04/09/2024 05:00:00","Vimpelcom_SPB_Zone(5339)","0.08",
"04/09/2024 05:00:00","Megafon_Arha_OUT_NEW(5362)","0.08",
"04/09/2024 05:00:00","Classic-Tranzit(5364)","0.00",
"04/09/2024 06:00:00","SIP-MSK-INT-SS(1)","0.58",
"04/09/2024 06:00:00","SIP-SPB-INT-SS(2)","0.00",
"04/09/2024 06:00:00","SIP-CLK-INT-SS(3)","0.00",
"04/09/2024 06:00:00","SIP-IRK-INT-SS(4)","0.00",
"04/09/2024 06:00:00","SIP-RND-NAT-SS(13)","0.00",
"04/09/2024 06:00:00","SIP-SMA-NAT-SS(14)","140.57",
"04/09/2024 06:00:00","SIP-CLK-NAT-SS(15)","255.61",
"04/09/2024 06:00:00","SIP-NSK-NAT-SS(16)","0.00",
"04/09/2024 06:00:00","SIP-KBK-NAT-SS(17)","0.24",
"04/09/2024 06:00:00","Orange_Zona_SPB(425)","0.00",
"04/09/2024 06:00:00","MTS-SPB-Zona(432)","0.02",
"04/09/2024 06:00:00","To MSK-INT S(501)","0.00",
"04/09/2024 06:00:00","To SPB-INT S(502)","0.00",
"04/09/2024 06:00:00","To CLK-INT S(503)","0.00",
"04/09/2024 06:00:00","To IRK-INT S(504)","0.00",
"04/09/2024 06:00:00","To RND-NAT S(513)","11.52",
"04/09/2024 06:00:00","To SMA-NAT S(514)","0.09",
"04/09/2024 06:00:00","To CLK-NAT S(515)","11.85",
"04/09/2024 06:00:00","To NSK-NAT S(516)","0.64",
"04/09/2024 06:00:00","To KBK-NAT S(517)","0.10",
"04/09/2024 06:00:00","To SvyazInform(5201)","0.00",
"04/09/2024 06:00:00","SevZapTel-Kalini(5204)","0.15",
"04/09/2024 06:00:00","NKES_Narian_mar(5205)","0.01",
"04/09/2024 06:00:00","SZT_Murmansk_SPB(5207)","0.05",
"04/09/2024 06:00:00","SZT_Tosto+PTT(5210)","1.45",
"04/09/2024 06:00:00","WestCall-Spb-2(5213)","0.00",
"04/09/2024 06:00:00","SevZapTel_Arhang(5214)","0.06",
"04/09/2024 06:00:00","WestCall-Spb(5218)","1.63",
"04/09/2024 06:00:00","Teleport-Spb(5221)","3.39",
"04/09/2024 06:00:00","Megafon-Spb(5223)","0.05",
"04/09/2024 06:00:00","Megafon-Murmansk(5224)","0.00",
"04/09/2024 06:00:00","Megafon_Pskov_zon(5225)","0.14",
"04/09/2024 06:00:00","Megafon_Petr_Z(5226)","0.00",
"04/09/2024 06:00:00","Megafon_Kaliningrad(5227)","0.00",
"04/09/2024 06:00:00","Megafon_Arkhang(5228)","0.00",
"04/09/2024 06:00:00","Megafon-Vologda-Zona(5229)","0.00",
"04/09/2024 06:00:00","Megafon_Novgorod_zona(5230)","0.00",
"04/09/2024 06:00:00","GTS_Pskov(5231)","0.82",
"04/09/2024 06:00:00","Sovintel-Pskov(5234)","0.00",
"04/09/2024 06:00:00","Sovintel_Petroza(5236)","0.30",
"04/09/2024 06:00:00","Sovintel_Luban(5237)","0.00",
"04/09/2024 06:00:00","Sovintel_Arhang(5238)","0.01",
"04/09/2024 06:00:00","VimpelCom_Siktivkar(5240)","0.00",
"04/09/2024 06:00:00","Megafon_SPb_MSS127_OUT(5242)","0.24",
"04/09/2024 06:00:00","Megafon_SPb_MSS128_OUT(5243)","0.36",
"04/09/2024 06:00:00","Vimpelkom_SPB-SP(5244)","0.01",
"04/09/2024 06:00:00","Tele2-V.Novgorod(5247)","0.06",
"04/09/2024 06:00:00","Vimpelcom_Mur(5250)","0.00",
"04/09/2024 06:00:00","Vimpel_Pskov(5252)","0.00",
"04/09/2024 06:00:00","Vimpelkom_Petrozav(5253)","0.00",
"04/09/2024 06:00:00","Vimpel_VNovgorod_Z(5255)","0.00",
"04/09/2024 06:00:00","Tele2_Murmansk_OUT(5256)","0.08",
"04/09/2024 06:00:00","Parma-Siktivkar_out(5258)","0.65",
"04/09/2024 06:00:00","Severentelecom(5259)","0.00",
"04/09/2024 06:00:00","KVANTUM_SPB(5260)","0.07",
"04/09/2024 06:00:00","Tele2_Arhangelsk_OUT(5262)","0.00",
"04/09/2024 06:00:00","Sovintel_Vologda(5264)","0.00",
"04/09/2024 06:00:00","SZT_Siktivkar_SP(5265)","0.44",
"04/09/2024 06:00:00","SZT_Novgorod_SP(5266)","0.23",
"04/09/2024 06:00:00","SZT_Pskov_SPB(5268)","0.14",
"04/09/2024 06:00:00","Smarttel_SPB(5269)","0.11",
"04/09/2024 06:00:00","SZT_Vologda(5270)","0.16",
"04/09/2024 06:00:00","SZT_Petrozavodsk(5271)","0.00",
"04/09/2024 06:00:00","SZT_Sinopskaya(5272)","0.44",
"04/09/2024 06:00:00","Polarkom-Myrmansk_Z(5273)","0.00",
"04/09/2024 06:00:00","Vimpelkom_Kalinin(5275)","0.00",
"04/09/2024 06:00:00","Sovintel_Kalingr(5276)","0.00",
"04/09/2024 06:00:00","VMTC_Vologda(5279)","0.00",
"04/09/2024 06:00:00","MTS_Pskov(5280)","0.00",
"04/09/2024 06:00:00","MTC_Siktivkar(5282)","0.00",
"04/09/2024 06:00:00","MTC_Novgorod(5284)","0.00",
"04/09/2024 06:00:00","Vympel_Arkhngsk_new(5285)","0.00",
"04/09/2024 06:00:00","Megafon_Murm_OUT(5286)","0.02",
"04/09/2024 06:00:00","Megafon_Vol_OUT(5288)","0.01",
"04/09/2024 06:00:00","MTC-Kaliningrad(5299)","0.00",
"04/09/2024 06:00:00","Tele-2_PetrozavO(5300)","0.03",
"04/09/2024 06:00:00","Rostelecom__SPB_OUT(5302)","33.71",
"04/09/2024 06:00:00","MTS_Myrmansk_new SP(5303)","0.00",
"04/09/2024 06:00:00","Tele2_VologdaOUT(5305)","0.03",
"04/09/2024 06:00:00","Kantricom_SPB(5307)","0.00",
"04/09/2024 06:00:00","Tele-2_Pskov_OUT(5308)","0.08",
"04/09/2024 06:00:00","Tele2_Kaliningra(5309)","0.02",
"04/09/2024 06:00:00","Vimpel_Cherepovets(5311)","0.00",
"04/09/2024 06:00:00","MTS_Vel.Novgorod_Zon(5313)","0.00",
"04/09/2024 06:00:00","MTS_Petrozavod_Zona(5314)","0.00",
"04/09/2024 06:00:00","MTS_Arkhangelsk_Zona(5315)","0.00",
"04/09/2024 06:00:00","MTC_Vologda_Zone(5316)","0.00",
"04/09/2024 06:00:00","MTC_Kaliningrd_Z(5317)","0.00",
"04/09/2024 06:00:00","MTC_Siktivkar_Z(5318)","0.00",
"04/09/2024 06:00:00","Megafon_SPB_MG(5320)","1.02",
"04/09/2024 06:00:00","MTC_Murmansk_Zone(5322)","0.00",
"04/09/2024 06:00:00","MTS_Arhan-SP(5323)","0.00",
"04/09/2024 06:00:00","Vimpel_V.Novgorod(5324)","0.00",
"04/09/2024 06:00:00","Vimpelcom_SPB_new(5325)","0.00",
"04/09/2024 06:00:00","MTC_Petrozavodsk1(5329)","0.00",
"04/09/2024 06:00:00","Megafon_Siktivkar_Z(5330)","0.00",
"04/09/2024 06:00:00","Rostelecom_Narian-mar(5331)","0.08",
"04/09/2024 06:00:00","MTS_SPB_new_676-674(5333)","0.00",
"04/09/2024 06:00:00","MTS_SPB_new_675-673(5334)","0.00",
"04/09/2024 06:00:00","Tele2_SPB_818_Out(5335)","0.46",
"04/09/2024 06:00:00","Vympel_Siktivkar_Z(5338)","0.19",
"04/09/2024 06:00:00","Vimpelcom_SPB_Zone(5339)","0.03",
"04/09/2024 06:00:00","Megafon_Arha_OUT_NEW(5362)","0.07",
"04/09/2024 06:00:00","Classic-Tranzit(5364)","0.00",
"04/09/2024 07:00:00","SIP-MSK-INT-SS(1)","0.25",
"04/09/2024 07:00:00","SIP-SPB-INT-SS(2)","0.00",
"04/09/2024 07:00:00","SIP-CLK-INT-SS(3)","0.00",
"04/09/2024 07:00:00","SIP-IRK-INT-SS(4)","0.00",
"04/09/2024 07:00:00","SIP-RND-NAT-SS(13)","0.00",
"04/09/2024 07:00:00","SIP-SMA-NAT-SS(14)","305.39",
"04/09/2024 07:00:00","SIP-CLK-NAT-SS(15)","232.25",
"04/09/2024 07:00:00","SIP-NSK-NAT-SS(16)","0.00",
"04/09/2024 07:00:00","SIP-KBK-NAT-SS(17)","0.21",
"04/09/2024 07:00:00","Orange_Zona_SPB(425)","0.00",
"04/09/2024 07:00:00","MTS-SPB-Zona(432)","0.35",
"04/09/2024 07:00:00","To MSK-INT S(501)","0.38",
"04/09/2024 07:00:00","To SPB-INT S(502)","0.00",
"04/09/2024 07:00:00","To CLK-INT S(503)","0.00",
"04/09/2024 07:00:00","To IRK-INT S(504)","0.00",
"04/09/2024 07:00:00","To RND-NAT S(513)","14.23",
"04/09/2024 07:00:00","To SMA-NAT S(514)","0.53",
"04/09/2024 07:00:00","To CLK-NAT S(515)","25.37",
"04/09/2024 07:00:00","To NSK-NAT S(516)","0.47",
"04/09/2024 07:00:00","To KBK-NAT S(517)","0.17",
"04/09/2024 07:00:00","To SvyazInform(5201)","0.03",
"04/09/2024 07:00:00","SevZapTel-Kalini(5204)","0.19",
"04/09/2024 07:00:00","NKES_Narian_mar(5205)","0.00",
"04/09/2024 07:00:00","SZT_Murmansk_SPB(5207)","0.52",
"04/09/2024 07:00:00","SZT_Tosto+PTT(5210)","2.83",
"04/09/2024 07:00:00","WestCall-Spb-2(5213)","0.01",
"04/09/2024 07:00:00","SevZapTel_Arhang(5214)","0.77",
"04/09/2024 07:00:00","WestCall-Spb(5218)","5.22",
"04/09/2024 07:00:00","Teleport-Spb(5221)","14.19",
"04/09/2024 07:00:00","Megafon-Spb(5223)","0.00",
"04/09/2024 07:00:00","Megafon-Murmansk(5224)","0.01",
"04/09/2024 07:00:00","Megafon_Pskov_zon(5225)","0.18",
"04/09/2024 07:00:00","Megafon_Petr_Z(5226)","0.00",
"04/09/2024 07:00:00","Megafon_Kaliningrad(5227)","0.15",
"04/09/2024 07:00:00","Megafon_Arkhang(5228)","0.00",
"04/09/2024 07:00:00","Megafon-Vologda-Zona(5229)","0.20",
"04/09/2024 07:00:00","Megafon_Novgorod_zona(5230)","0.02",
"04/09/2024 07:00:00","GTS_Pskov(5231)","0.77",
"04/09/2024 07:00:00","Sovintel-Pskov(5234)","0.01",
"04/09/2024 07:00:00","Sovintel_Petroza(5236)","0.04",
"04/09/2024 07:00:00","Sovintel_Luban(5237)","0.00",
"04/09/2024 07:00:00","Sovintel_Arhang(5238)","0.00",
"04/09/2024 07:00:00","VimpelCom_Siktivkar(5240)","0.00",
"04/09/2024 07:00:00","Megafon_SPb_MSS127_OUT(5242)","1.27",
"04/09/2024 07:00:00","Megafon_SPb_MSS128_OUT(5243)","1.14",
"04/09/2024 07:00:00","Vimpelkom_SPB-SP(5244)","0.00",
"04/09/2024 07:00:00","Tele2-V.Novgorod(5247)","0.31",
"04/09/2024 07:00:00","Vimpelcom_Mur(5250)","0.00",
"04/09/2024 07:00:00","Vimpel_Pskov(5252)","0.00",
"04/09/2024 07:00:00","Vimpelkom_Petrozav(5253)","0.00",
"04/09/2024 07:00:00","Vimpel_VNovgorod_Z(5255)","0.05",
"04/09/2024 07:00:00","Tele2_Murmansk_OUT(5256)","0.25",
"04/09/2024 07:00:00","Parma-Siktivkar_out(5258)","1.28",
"04/09/2024 07:00:00","Severentelecom(5259)","0.00",
"04/09/2024 07:00:00","KVANTUM_SPB(5260)","0.26",
"04/09/2024 07:00:00","Tele2_Arhangelsk_OUT(5262)","1.53",
"04/09/2024 07:00:00","Sovintel_Vologda(5264)","0.00",
